iteration,start_flag,x,y,raw_angle,distance,quality
1,0,0,0,180.137,0,0
1,0,0,0,180.461,0,0
1,0,0,0,180.78,0,0
1,0,0,0,181.099,0,0
1,0,0,0,181.423,0,0
1,0,0,0,181.741,0,0
1,0,0,0,182.06,0,0
1,0,0,0,182.384,0,0
1,0,0,0,182.703,0,0
1,0,0,0,183.021,0,0
1,0,-3223.397457,-172.3160945,183.06,3228,188
1,0,-3238.326878,-191.7681653,183.389,3244,188
1,0,-3269.164184,-211.5219573,183.702,3276,188
1,0,-3243.975017,-228.3201452,184.026,3252,188
1,0,-3242.675038,-246.0946937,184.34,3252,188
1,0,-3225.261573,-263.4080181,184.669,3236,188
1,0,0,0,185.268,0,0
1,0,0,0,185.587,0,0
1,0,-3236.340731,-318.7517404,185.625,3252,188
1,0,0,0,186.229,0,0
1,0,0,0,186.548,0,0
1,0,0,0,186.872,0,0
1,0,0,0,187.191,0,0
1,0,0,0,187.515,0,0
1,0,0,0,187.833,0,0
1,0,0,0,188.152,0,0
1,0,0,0,188.476,0,0
1,0,0,0,188.795,0,0
1,0,0,0,189.113,0,0
1,0,0,0,189.437,0,0
1,0,0,0,189.756,0,0
1,0,0,0,190.074,0,0
1,0,0,0,190.399,0,0
1,0,0,0,190.717,0,0
1,0,0,0,191.036,0,0
1,0,0,0,191.36,0,0
1,0,0,0,191.678,0,0
1,0,0,0,192.003,0,0
1,0,0,0,192.321,0,0
1,0,0,0,192.64,0,0
1,0,0,0,192.964,0,0
1,0,0,0,193.282,0,0
1,0,-3098.268824,-733.8843885,193.326,3184,188
1,0,0,0,193.925,0,0
1,0,-3054.968852,-759.6507839,193.964,3148,188
1,0,-3011.79466,-767.3049771,194.293,3108,188
1,0,0,0,194.886,0,0
1,0,-3157.588422,-842.2941055,194.936,3268,188
1,0,-3152.68481,-860.4664381,195.266,3268,188
1,0,0,0,195.848,0,0
1,0,-3104.454639,-884.502908,195.903,3228,188
1,0,-3076.531228,-894.7466682,196.216,3204,188
1,0,-3121.189794,-927.2056248,196.545,3256,188
1,0,-3135.201979,-950.0971262,196.859,3276,188
1,0,-3083.921637,-953.6306096,197.183,3228,188
1,0,-3078.666076,-970.4633917,197.496,3228,188
1,0,-3111.122658,-1000.369835,197.825,3268,188
1,0,-3105.611362,-1017.350515,198.138,3268,188
1,0,-3061.760336,-1022.549581,198.468,3228,188
1,0,-3055.929031,-1039.846986,198.792,3228,188
1,0,-3087.999715,-1069.617577,199.105,3268,188
1,0,-3078.015897,-1086.05439,199.435,3264,188
1,0,-3072.037012,-1102.852934,199.748,3264,188
1,0,-3065.634117,-1120.528207,200.078,3264,188
1,0,-3059.467092,-1137.258597,200.391,3264,188
1,0,-3060.469975,-1157.370958,200.715,3272,188
1,0,-3054.10176,-1174.072587,201.028,3272,188
1,0,0,0,201.616,0,0
1,0,-3081.281717,-1225.381158,201.687,3316,188
1,0,-3156.245108,-1274.885414,201.995,3404,188
1,0,-3189.574783,-1309.700999,202.324,3448,188
1,0,-3141.762163,-1310.170413,202.637,3404,188
1,0,-3093.651946,-1311.074994,202.967,3360,188
1,0,0,0,203.538,0,0
1,0,0,0,203.862,0,0
1,0,-3027.610838,-1342.727305,203.917,3312,188
1,0,-3147.476806,-1417.63668,204.247,3452,188
1,0,0,0,204.824,0,0
1,0,-3134.998028,-1454.552633,204.89,3456,188
1,0,-3126.722646,-1472.257278,205.214,3456,188
1,0,-3158.338087,-1508.277338,205.527,3500,188
1,0,-3198.040195,-1545.717603,205.796,3552,188
1,0,-3185.656786,-1562.016274,206.12,3548,188
1,0,0,0,206.746,0,0
1,0,-3123.719786,-1578.725657,206.812,3500,188
1,0,-3114.742406,-1596.364541,207.136,3500,188
1,0,-3153.377588,-1634.904826,207.405,3552,188
1,0,-3190.402904,-1676.348803,207.719,3604,188
1,0,0,0,208.35,0,0
1,0,-3167.571246,-1710.69939,208.372,3600,188
1,0,-3109.051457,-1701.098185,208.685,3544,188
1,0,0,0,209.312,0,0
1,0,0,0,209.63,0,0
1,0,0,0,209.954,0,0
1,0,0,0,210.273,0,0
1,0,0,0,210.591,0,0
1,0,0,0,210.916,0,0
1,0,0,0,211.234,0,0
1,0,0,0,211.553,0,0
1,0,-3159.050939,-1941.561528,211.575,3708,188
1,0,0,0,212.195,0,0
1,0,0,0,212.514,0,0
1,0,-3122.462214,-1992.447169,212.542,3704,188
1,0,0,0,213.157,0,0
1,0,0,0,213.481,0,0
1,0,-3092.155783,-2046.420439,213.497,3708,188
1,0,0,0,214.118,0,0
1,0,0,0,214.442,0,0
1,0,0,0,214.761,0,0
1,0,0,0,215.079,0,0
1,0,0,0,215.403,0,0
1,0,-3066.770423,-2182.341672,215.436,3764,188
1,0,0,0,216.041,0,0
1,0,0,0,216.365,0,0
1,0,0,0,216.683,0,0
1,0,0,0,217.002,0,0
1,0,0,0,217.326,0,0
1,0,0,0,217.645,0,0
1,0,0,0,217.969,0,0
1,0,0,0,218.287,0,0
1,0,-3147.394112,-2487.981974,218.326,4012,188
1,0,0,0,218.93,0,0
1,0,0,0,219.249,0,0
1,0,0,0,219.567,0,0
1,0,0,0,219.891,0,0
1,0,0,0,220.21,0,0
1,0,0,0,220.529,0,0
1,0,0,0,220.853,0,0
1,0,0,0,221.171,0,0
1,0,0,0,221.49,0,0
1,0,0,0,221.814,0,0
1,0,0,0,222.133,0,0
1,0,0,0,222.457,0,0
1,0,0,0,222.775,0,0
1,0,0,0,223.094,0,0
1,0,-2790.407031,-2614.690154,223.138,3824,188
1,0,0,0,223.737,0,0
1,0,0,0,224.055,0,0
1,0,0,0,224.379,0,0
1,0,0,0,224.698,0,0
1,0,0,0,225.016,0,0
1,0,0,0,225.341,0,0
1,0,0,0,225.659,0,0
1,0,0,0,225.978,0,0
1,0,0,0,226.302,0,0
1,0,0,0,226.62,0,0
1,0,0,0,226.945,0,0
1,0,0,0,227.263,0,0
1,0,0,0,227.582,0,0
1,0,0,0,227.906,0,0
1,0,0,0,228.224,0,0
1,0,-2363.083363,-2651.893856,228.296,3552,188
1,0,0,0,228.867,0,0
1,0,-2330.827078,-2674.98582,228.933,3548,188
1,0,-2279.180863,-2650.915048,229.312,3496,188
1,0,-2235.657714,-2630.235462,229.636,3452,188
1,0,-2221.255764,-2642.409285,229.949,3452,188
1,0,0,0,230.466,0,0
1,0,-2188.922807,-2664.079756,230.592,3448,188
1,0,-2145.805965,-2642.486095,230.922,3404,188
1,0,-2104.063156,-2619.64086,231.229,3360,188
1,0,0,0,231.751,0,0
1,0,-2073.794274,-2643.667397,231.888,3360,188
1,0,-2032.308328,-2620.224964,232.202,3316,188
1,0,-1990.462613,-2596.929453,232.531,3272,188
1,0,-1976.47383,-2607.591839,232.839,3272,188
1,0,-1959.070306,-2615.696377,233.168,3268,188
1,0,-1941.593162,-2623.72102,233.498,3264,188
1,0,-1929.59299,-2637.516804,233.811,3268,188
1,0,-1914.370063,-2648.586653,234.141,3268,188
1,0,0,0,234.635,0,0
1,0,-1861.7362,-2637.029071,234.778,3228,188
1,0,-1803.80984,-2584.835403,235.091,3152,188
1,0,-1763.920572,-2558.954516,235.421,3108,188
1,0,-1749.4219,-2568.888284,235.745,3108,188
1,0,-1735.362336,-2578.406788,236.058,3108,188
1,0,-1718.31393,-2584.997725,236.387,3104,188
1,0,-1704.166827,-2594.34605,236.7,3104,188
1,0,-1689.196283,-2604.118261,237.03,3104,188
1,0,-1674.945162,-2613.307235,237.343,3104,188
1,0,-1645.165061,-2599.078283,237.667,3076,188
1,0,-1606.767287,-2575.964845,238.046,3036,188
1,0,-1571.197665,-2550.951567,238.37,2996,188
1,0,-1557.238746,-2559.496726,238.683,2996,188
1,0,-1542.471355,-2568.423275,239.013,2996,188
1,0,-1525.613207,-2573.823681,239.343,2992,188
1,0,-1511.530021,-2582.119477,239.656,2992,188
1,0,-1480.894718,-2562.918422,239.98,2960,188
1,0,-1482.729846,-2598.764361,240.293,2992,188
1,0,-1465.775311,-2603.775477,240.623,2988,188
1,0,-1422.38222,-2559.299283,240.936,2928,188
1,0,-1392.278718,-2539.365269,241.265,2896,188
1,0,-1377.896762,-2547.197777,241.589,2896,188
1,0,-1363.961233,-2554.687017,241.902,2896,188
1,0,-1343.63404,-2551.882357,242.232,2884,188
1,0,-1329.673432,-2559.184355,242.545,2884,188
1,0,-1314.911615,-2566.800234,242.875,2884,188
1,0,-1302.179328,-2577.765117,243.199,2888,188
1,0,-1288.077945,-2584.840267,243.512,2888,188
1,0,-1259.061915,-2563.493533,243.842,2856,188
1,0,-1246.782891,-2573.933259,244.155,2860,188
1,0,-1231.98255,-2581.049979,244.484,2860,188
1,0,-1206.16473,-2562.301825,244.792,2832,188
1,0,-1191.431848,-2569.185504,245.121,2832,188
1,0,-1166.643411,-2554.174456,245.451,2808,188
1,0,-1141.179033,-2534.977399,245.764,2780,188
1,0,-1121.696916,-2530.537498,246.094,2768,188
1,0,-1106.52052,-2532.845897,246.401,2764,188
1,0,-1090.333908,-2535.502311,246.731,2760,188
1,0,-1074.153455,-2538.056413,247.061,2756,188
1,0,-1061.811254,-2547.578627,247.374,2760,188
1,0,-1048.90609,-2557.243049,247.698,2764,188
1,0,-1033.422881,-2559.225889,248.011,2760,188
1,0,-1017.234116,-2561.400155,248.34,2756,188
1,0,-1001.725586,-2563.210848,248.654,2752,188
1,0,-984.1216952,-2561.452808,248.983,2744,188
1,0,-961.7401795,-2552.849355,249.357,2728,188
1,0,-942.8996259,-2547.076029,249.686,2716,188
1,0,-927.6031073,-2548.430198,249.999,2712,188
1,0,-913.1773197,-2553.634896,250.323,2712,188
1,0,-887.853142,-2528.659091,250.653,2680,188
1,0,-872.7216833,-2529.69027,250.966,2676,188
1,0,-864.5509009,-2553.618558,251.296,2696,188
1,0,-843.0159571,-2535.529155,251.609,2672,188
1,0,-827.4239595,-2536.452955,251.933,2668,188
1,0,-822.0934046,-2567.601689,252.246,2696,188
1,0,-800.1049552,-2549.395234,252.576,2672,188
1,0,-777.9277772,-2526.967426,252.889,2644,188
1,0,-761.0950001,-2523.733425,253.218,2636,188
1,0,-747.5174517,-2527.788294,253.526,2636,188
1,0,-730.721699,-2524.367208,253.856,2628,188
1,0,-714.7381411,-2520.624801,254.169,2620,188
1,0,-700.252674,-2524.687346,254.498,2620,188
1,0,-684.3541971,-2520.754517,254.811,2612,188
1,0,-670.0888002,-2524.584124,255.135,2612,188
1,0,-655.5372055,-2528.401664,255.465,2612,188
1,0,-639.7496994,-2524.190231,255.778,2604,188
1,0,-624.2405066,-2523.950037,256.108,2600,188
1,0,-610.443223,-2527.32251,256.421,2600,188
1,0,-594.3075842,-2522.947184,256.745,2592,188
1,0,-578.7245089,-2518.359375,257.058,2584,188
1,0,-564.2102814,-2521.6508,257.388,2584,188
1,0,-551.2785073,-2528.603569,257.701,2588,188
1,0,-536.7499201,-2531.727379,258.03,2588,188
1,0,-522.8672179,-2534.630914,258.344,2588,188
1,0,-508.5259342,-2537.547118,258.668,2588,188
1,0,-493.8915604,-2536.361001,258.981,2584,188
1,0,-479.3193753,-2539.155162,259.31,2584,188
1,0,-465.4411907,-2541.735725,259.623,2584,188
1,0,-450.096381,-2540.435641,259.953,2580,188
1,0,-435.0802596,-2534.93376,260.261,2572,188
1,0,-421.171232,-2541.336419,260.59,2576,188
1,0,-407.2819993,-2543.599295,260.903,2576,188
1,0,-392.0155782,-2541.949603,261.233,2572,188
1,0,-378.1234307,-2544.053197,261.546,2572,188
1,0,-364.2968581,-2550.110546,261.87,2576,188
1,0,-348.7284279,-2540.174105,262.183,2564,188
1,0,-330.4439374,-2514.379209,262.513,2536,188
1,0,-316.7033217,-2516.146857,262.826,2536,188
1,0,-304.112847,-2533.815182,263.156,2552,188
1,0,-287.5086731,-2515.623732,263.48,2532,188
1,0,-273.3294162,-2513.180262,263.793,2528,188
1,0,-260.5325429,-2530.624191,264.122,2544,188
1,0,-246.7042264,-2532.009681,264.435,2544,188
1,0,-232.1168863,-2533.388591,264.765,2544,188
1,0,-218.2738923,-2534.618809,265.078,2544,188
1,0,-202.654921,-2519.86408,265.402,2528,188
1,0,-188.5873784,-2516.944735,265.715,2524,188
1,0,-174.9154452,-2529.96059,266.045,2536,188
1,0,-159.8215895,-2510.918768,266.358,2516,188
1,0,-145.8517094,-2515.775681,266.682,2520,188
1,0,-132.944989,-2532.512908,266.995,2536,188
1,0,-118.1699549,-2529.240966,267.325,2532,188
1,0,-103.527059,-2509.865763,267.638,2512,188
1,0,-88.50231029,-2494.430464,267.968,2496,188
1,0,-74.87428179,-2494.876719,268.281,2496,188
1,0,-60.76496437,-2495.260231,268.605,2496,188
1,0,-47.28388358,-2503.553521,268.918,2504,188
1,0,-32.90744517,-2503.783757,269.247,2504,188
1,0,-19.15480112,-2499.926618,269.561,2500,188
1,0,-4.822690826,-2511.995371,269.89,2512,188
1,0,8.680831542,-2511.985001,270.198,2512,188
1,0,23.14155275,-2515.893573,270.527,2516,188
1,0,37.81107851,-2527.717216,270.857,2528,188
1,0,51.78241433,-2535.471274,271.17,2536,188
1,0,66.07061753,-2523.135088,271.5,2524,188
1,0,78.9583105,-2502.754799,271.807,2504,188
1,0,93.07344169,-2494.264087,272.137,2496,188
1,0,106.3558716,-2485.725735,272.45,2488,188
1,0,122.0288122,-2513.038991,272.78,2516,188
1,0,135.7553549,-2512.334867,273.093,2516,188
1,0,148.5295663,-2487.569691,273.417,2492,188
1,0,163.4176746,-2506.678811,273.73,2512,188
1,0,179.5073933,-2529.638926,274.059,2536,188
1,0,193.6728907,-2532.605538,274.373,2540,188
1,0,206.5727104,-2511.519006,274.702,2520,188
1,0,218.8910235,-2494.414304,275.015,2504,188
1,0,232.9930291,-2493.136629,275.339,2504,188
1,0,246.6091924,-2491.82662,275.652,2504,188
1,0,260.9569137,-2490.364931,275.982,2504,188
1,0,274.118928,-2484.926319,276.295,2500,188
1,0,288.8879328,-2487.279591,276.625,2504,188
1,0,305.1075568,-2509.520548,276.932,2528,188
1,0,321.5787247,-2523.593296,277.262,2544,188
1,0,335.3599464,-2521.798903,277.575,2544,188
1,0,347.678327,-2503.977592,277.905,2528,188
1,0,361.9237611,-2505.999839,278.218,2532,188
1,0,379.6538187,-2527.646925,278.542,2556,188
1,0,393.5447241,-2521.473091,278.871,2552,188
1,0,407.3572594,-2519.278481,279.185,2552,188
1,0,424.4611144,-2532.677785,279.514,2568,188
1,0,438.2904283,-2530.321225,279.827,2568,188
1,0,448.3621422,-2504.177987,280.151,2544,188
1,0,460.5824676,-2493.82433,280.464,2536,188
1,0,480.1819424,-2518.634809,280.794,2564,188
1,0,496.2454123,-2527.749293,281.107,2576,188
1,0,511.589053,-2528.769788,281.437,2580,188
1,0,526.2102849,-2529.853501,281.75,2584,188
1,0,539.6710804,-2522.925906,282.074,2580,188
1,0,553.4454021,-2519.940116,282.387,2580,188
1,0,568.8304979,-2520.612597,282.717,2584,188
1,0,582.5917472,-2517.467548,283.03,2584,188
1,0,597.0376972,-2514.080744,283.359,2584,188
1,0,611.2448672,-2510.664397,283.683,2584,188
1,0,625.9623827,-2511.158118,283.997,2588,188
1,0,646.3099175,-2530.776065,284.326,2612,188
1,0,656.0818842,-2511.727008,284.639,2596,188
1,0,660.9797722,-2473.197473,284.963,2560,188
1,0,679.7500044,-2488.843091,285.276,2580,188
1,0,0,0,285.606,0,0
1,0,710.9289107,-2492.597858,285.919,2592,188
1,0,0,0,286.249,0,0
1,0,0,0,286.567,0,0
1,0,0,0,286.886,0,0
1,0,0,0,287.21,0,0
1,0,0,0,287.529,0,0
1,0,0,0,287.853,0,0
1,0,0,0,288.171,0,0
1,0,0,0,288.49,0,0
1,0,0,0,288.814,0,0
1,0,0,0,289.133,0,0
1,0,0,0,289.451,0,0
1,0,0,0,289.775,0,0
1,0,0,0,290.094,0,0
1,0,0,0,290.413,0,0
1,0,0,0,290.737,0,0
1,0,0,0,291.055,0,0
1,0,0,0,291.374,0,0
1,0,0,0,291.698,0,0
1,0,0,0,292.017,0,0
1,0,0,0,292.341,0,0
1,0,0,0,292.659,0,0
1,0,0,0,292.978,0,0
1,0,0,0,293.302,0,0
1,0,0,0,293.621,0,0
1,0,0,0,293.939,0,0
1,0,0,0,294.263,0,0
1,0,0,0,294.582,0,0
1,0,0,0,294.901,0,0
1,0,0,0,295.225,0,0
1,0,0,0,295.543,0,0
1,0,0,0,295.867,0,0
1,0,0,0,296.186,0,0
1,0,0,0,296.505,0,0
1,0,0,0,296.829,0,0
1,0,0,0,297.147,0,0
1,0,0,0,297.466,0,0
1,0,0,0,297.79,0,0
1,0,0,0,298.109,0,0
1,0,0,0,298.427,0,0
1,0,0,0,298.751,0,0
1,0,0,0,299.07,0,0
1,0,1431.440509,-2545.069364,299.355,2920,188
1,0,1463.903558,-2568.058094,299.685,2956,188
1,0,1465.911365,-2539.237655,299.998,2932,188
1,0,1472.432737,-2516.94216,300.328,2916,188
1,0,0,0,300.674,0,0
1,0,1539.426981,-2565.585425,300.965,2992,188
1,0,1536.805315,-2529.788415,301.278,2960,188
1,0,1570.218054,-2551.554676,301.608,2996,188
1,0,1601.053376,-2570.099626,301.921,3028,188
1,0,1615.561271,-2561.004838,302.245,3028,188
1,0,0,0,302.596,0,0
1,0,1648.543715,-2549.431235,302.888,3036,188
1,0,1665.346876,-2543.269507,303.217,3040,188
1,0,1696.891488,-2560.809106,303.53,3072,188
1,0,1728.696304,-2582.880773,303.794,3108,188
1,0,1739.055988,-2566.258808,304.124,3100,188
1,0,1750.787135,-2553.421314,304.437,3096,188
1,0,1769.759559,-2550.052373,304.761,3104,188
1,0,1785.962249,-2543.620028,305.074,3108,188
1,0,1802.855826,-2536.583306,305.403,3112,188
1,0,1812.059749,-2520.169729,305.717,3104,188
1,0,1850.03833,-2542.064944,306.046,3144,188
1,0,1911.823501,-2595.978987,306.37,3224,188
1,0,1952.261465,-2620.782168,306.683,3268,188
1,0,1943.243773,-2577.554585,307.013,3228,188
1,0,0,0,307.403,0,0
1,0,0,0,307.727,0,0
1,0,1966.291157,-2519.546603,307.969,3196,188
1,0,0,0,308.364,0,0
1,0,0,0,308.688,0,0
1,0,2003.504715,-2479.780808,308.936,3188,188
1,0,1989.183059,-2434.725191,309.249,3144,188
1,0,1977.436795,-2392.605216,309.573,3104,188
1,0,1993.708683,-2384.2797,309.902,3108,188
1,0,2004.121274,-2370.298276,310.215,3104,188
1,0,2015.139715,-2355.676533,310.545,3100,188
1,0,2033.211854,-2350.683636,310.858,3108,188
1,0,0,0,311.254,0,0
1,0,2085.722155,-2357.894632,311.495,3148,188
1,0,2152.616598,-2405.4575,311.825,3228,188
1,0,0,0,312.215,0,0
1,0,0,0,312.534,0,0
1,0,2220.079361,-2398.139202,312.792,3268,188
1,0,0,0,313.176,0,0
1,0,0,0,313.495,0,0
1,0,2262.548213,-2363.653863,313.748,3272,188
1,0,2306.69073,-2382.23296,314.077,3316,188
1,0,2350.910723,-2400.587173,314.401,3360,188
1,0,2361.175426,-2384.866162,314.714,3356,188
1,0,2374.87203,-2371.227286,315.044,3356,188
1,0,2422.651805,-2391.228603,315.374,3404,188
1,0,2470.024231,-2411.490058,315.687,3452,188
1,0,0,0,316.06,0,0
1,0,0,0,316.379,0,0
1,0,0,0,316.703,0,0
1,0,0,0,317.021,0,0
1,0,0,0,317.34,0,0
1,0,0,0,317.664,0,0
1,0,0,0,317.983,0,0
1,0,0,0,318.307,0,0
1,0,0,0,318.625,0,0
1,0,0,0,318.944,0,0
1,0,0,0,319.268,0,0
1,0,0,0,319.587,0,0
1,0,0,0,319.905,0,0
1,0,0,0,320.229,0,0
1,0,0,0,320.548,0,0
1,0,0,0,320.867,0,0
1,0,0,0,321.191,0,0
1,0,2616.387566,-2082.51101,321.482,3344,188
1,0,0,0,321.833,0,0
1,0,0,0,322.152,0,0
1,0,0,0,322.471,0,0
1,0,0,0,322.795,0,0
1,0,0,0,323.113,0,0
1,0,0,0,323.432,0,0
1,0,2567.555311,-1882.953989,323.745,3184,188
1,0,0,0,324.075,0,0
1,0,2585.272659,-1851.692544,324.388,3180,188
1,0,0,0,324.717,0,0
1,0,0,0,325.036,0,0
1,0,0,0,325.355,0,0
1,0,0,0,325.679,0,0
1,0,0,0,325.997,0,0
1,0,0,0,326.321,0,0
1,0,0,0,326.64,0,0
1,0,0,0,326.959,0,0
1,0,0,0,327.283,0,0
1,0,0,0,327.601,0,0
1,0,0,0,327.92,0,0
1,0,0,0,328.244,0,0
1,0,0,0,328.563,0,0
1,0,0,0,328.881,0,0
1,0,0,0,329.205,0,0
1,0,0,0,329.524,0,0
1,0,0,0,329.843,0,0
1,0,0,0,330.167,0,0
1,0,0,0,330.485,0,0
1,0,0,0,330.809,0,0
1,0,0,0,331.128,0,0
1,0,0,0,331.447,0,0
1,0,0,0,331.771,0,0
1,0,0,0,332.089,0,0
1,0,0,0,332.408,0,0
1,0,0,0,332.732,0,0
1,0,0,0,333.051,0,0
1,0,0,0,333.369,0,0
1,0,0,0,333.693,0,0
1,0,0,0,334.012,0,0
1,0,0,0,334.33,0,0
1,0,0,0,334.655,0,0
1,0,0,0,334.973,0,0
1,0,0,0,335.297,0,0
1,0,0,0,335.616,0,0
1,0,0,0,335.934,0,0
1,0,0,0,336.259,0,0
1,0,0,0,336.577,0,0
1,0,0,0,336.896,0,0
1,0,0,0,337.22,0,0
1,0,0,0,337.538,0,0
1,0,0,0,337.857,0,0
1,0,0,0,338.181,0,0
1,0,0,0,338.5,0,0
1,0,0,0,338.818,0,0
1,0,0,0,339.142,0,0
1,0,0,0,339.461,0,0
1,0,0,0,339.785,0,0
1,0,0,0,340.104,0,0
1,0,0,0,340.422,0,0
1,0,0,0,340.746,0,0
1,0,0,0,341.065,0,0
1,0,0,0,341.384,0,0
1,0,0,0,341.708,0,0
1,0,0,0,342.026,0,0
1,0,0,0,342.345,0,0
1,0,0,0,342.669,0,0
1,0,0,0,342.988,0,0
1,0,0,0,343.306,0,0
1,0,0,0,343.63,0,0
1,0,0,0,343.949,0,0
1,0,0,0,344.273,0,0
1,0,0,0,344.592,0,0
1,0,0,0,344.91,0,0
1,0,0,0,345.234,0,0
1,0,0,0,345.553,0,0
1,0,0,0,345.872,0,0
1,0,0,0,346.196,0,0
1,0,0,0,346.514,0,0
1,0,0,0,346.833,0,0
1,0,0,0,347.157,0,0
1,0,0,0,347.476,0,0
1,0,0,0,347.794,0,0
1,0,0,0,348.118,0,0
1,0,0,0,348.437,0,0
1,0,0,0,348.761,0,0
1,0,0,0,349.08,0,0
1,0,0,0,349.398,0,0
1,0,0,0,349.722,0,0
1,0,0,0,350.041,0,0
1,0,0,0,350.359,0,0
1,0,0,0,350.684,0,0
1,0,0,0,351.002,0,0
1,0,0,0,351.321,0,0
1,0,0,0,351.645,0,0
1,0,0,0,351.964,0,0
1,1,0,0,352.288,0,0
1,0,0,0,352.606,0,0
1,0,0,0,352.925,0,0
1,0,0,0,353.249,0,0
1,0,0,0,353.568,0,0
1,0,0,0,353.886,0,0
1,0,0,0,354.21,0,0
1,0,0,0,354.529,0,0
1,0,0,0,354.847,0,0
1,0,0,0,355.172,0,0
1,0,2261.098289,-176.8008071,355.529,2268,188
1,0,2266.019859,-164.736149,355.842,2272,188
1,0,2266.928433,-151.7217167,356.171,2272,188
1,0,2263.73097,-139.090246,356.484,2268,188
1,0,2264.481308,-126.2869933,356.808,2268,188
1,0,2265.171106,-113.2424947,357.138,2268,188
1,0,2265.755933,-100.8665073,357.451,2268,188
1,0,2258.305297,-87.50533573,357.781,2260,188
1,0,2254.743972,-75.27031657,358.088,2256,188
1,0,2263.137048,-62.50360769,358.418,2264,188
1,0,2259.445708,-50.05090349,358.731,2260,188
1,0,2259.696503,-37.0366722,359.061,2260,188
1,0,2255.865349,-24.64802669,359.374,2256,188
1,0,2255.968662,-11.89108257,359.698,2256,188
33,0,2259.981678,9.100320746,0.230713,2260,188
33,0,2255.898381,21.41250677,0.543823,2256,188
33,0,2259.737419,34.44995336,0.873413,2260,188
33,0,2263.51456,46.88110198,1.18652,2264,188
33,0,2263.21316,59.68410753,1.51062,2264,188
33,0,2266.851179,72.17846187,1.82373,2268,188
33,0,2254.406948,84.7662159,2.15332,2256,188
33,0,2253.910057,97.08477289,2.46643,2256,188
33,0,2253.314296,110.0485565,2.79602,2256,188
33,0,2252.679259,122.3607648,3.10913,2256,188
33,0,2259.936718,135.5803546,3.43323,2264,188
33,0,2267.144961,148.4510868,3.74634,2272,188
33,0,2270.243384,161.7744667,4.07593,2276,188
33,0,2261.348885,173.5661899,4.38904,2268,188
33,0,2256.326605,186.2424489,4.71863,2264,188
33,0,2263.263395,199.0547801,5.02625,2272,188
33,0,2262.080943,212.0702859,5.35583,2272,188
33,0,2260.888211,224.4292732,5.66895,2272,188
33,0,2259.559797,237.431091,5.99854,2272,188
33,0,2258.22855,249.7755275,6.31165,2272,188
33,0,2256.779592,262.5449924,6.63574,2272,188
33,0,2263.252381,275.8417265,6.94885,2280,188
33,0,2265.595953,289.3630587,7.27844,2284,188
33,0,2260.015879,301.2112652,7.59155,2280,188
33,0,2258.245799,314.2067946,7.92114,2280,188
33,0,2256.49501,326.542904,8.23425,2280,188
33,0,2254.611793,339.3017287,8.55835,2280,188
33,0,2260.628215,352.8513504,8.87146,2288,188
33,0,2258.56107,365.8495478,9.20105,2288,188
33,0,2256.528061,378.186609,9.51416,2288,188
33,0,2262.197467,392.5284966,9.84375,2296,188
33,0,2271.869327,406.7846595,10.1514,2308,188
33,0,2281.291461,422.0299375,10.481,2320,188
33,0,2290.738854,436.7373404,10.7941,2332,188
33,0,2288.188587,449.9077577,11.1237,2332,188
33,0,2266.092976,458.4393343,11.4368,2312,188
33,0,2263.463522,471.2503405,11.7609,2312,188
33,0,2284.323611,488.6324201,12.074,2336,188
33,0,2281.47492,501.7650745,12.4036,2336,188
33,0,2282.600792,515.1054497,12.7167,2340,188
33,0,2283.496594,529.1307089,13.0463,2344,188
33,0,2265.003974,537.9042644,13.3594,2328,188
33,0,2265.811507,551.6540726,13.6835,2332,188
33,0,2282.169309,568.8648728,13.9966,2352,188
33,0,2278.859111,581.9838069,14.3262,2352,188
33,0,2279.514922,595.4391001,14.6393,2356,188
33,0,2279.974666,609.3566447,14.9634,2360,188
33,0,2276.610735,621.8066929,15.2765,2360,188
33,0,2276.848612,635.9688644,15.6061,2364,188
33,0,2277.1859,649.4985586,15.9192,2368,188
33,0,2277.252156,663.7067268,16.2488,2372,188
33,0,2277.295242,677.7185121,16.5729,2376,188
33,0,2277.385318,691.3147712,16.886,2380,188
33,0,2281.01238,706.771904,17.2156,2388,188
33,0,2269.487567,716.8167006,17.5287,2380,188
33,0,2272.941018,732.3135457,17.8583,2388,188
33,0,2276.506304,747.2182075,18.1714,2396,188
33,0,2272.243182,760.0834975,18.4955,2396,188
33,0,2271.842107,773.7786769,18.8086,2400,188
33,0,2267.353298,786.8348125,19.1382,2400,188
33,0,2263.019708,799.2132401,19.4513,2400,188
33,0,2262.148705,813.5719004,19.7809,2404,188
33,0,2261.50501,827.0786481,20.0885,2408,188
33,0,2260.458447,841.4699093,20.4181,2412,188
33,0,2274.531429,860.8895272,20.7312,2432,188
33,0,2291.938255,882.5842942,21.0608,2456,188
33,0,2275.906402,890.7222076,21.3739,2444,188
33,0,2278.264711,906.5395229,21.698,2452,188
33,0,2299.947419,927.7078575,21.9672,2480,188
33,0,2298.27358,942.4407419,22.2968,2484,188
33,0,2293.180865,954.765688,22.6044,2484,188
33,0,2287.650562,967.9415817,22.934,2484,188
33,0,2282.326993,980.4282216,23.2471,2484,188
33,0,2276.649244,993.541253,23.5767,2484,188
33,0,2274.843251,1007.587308,23.8898,2488,188
33,0,2276.403522,1023.72018,24.2139,2496,188
